,tmk,em49
2010-11-05 16:19:35.818,1.0001,0.0000
2010-11-05 16:19:37.868,1.0001,0.0000
2010-11-05 16:19:39.915,1.0001,0.0000
2010-11-05 16:19:41.965,1.0001,0.0000
2010-11-05 16:19:44.011,1.0001,0.0000
2010-11-05 16:19:46.058,1.0001,0.0000
2010-11-05 16:19:48.105,1.0001,0.0000
2010-11-05 16:19:50.155,1.0001,0.0000
2010-11-05 16:19:52.201,1.0001,0.0000
2010-11-05 16:19:54.251,1.0001,0.0000
2010-11-05 16:19:56.298,1.0001,0.0000
2010-11-05 16:19:58.345,1.0001,0.0000
2010-11-05 16:20:00.395,1.0001,0.0000
2010-11-05 16:20:02.441,1.0001,0.0000
2010-11-05 16:20:04.491,1.0001,0.0000
2010-11-05 16:20:06.538,1.0001,0.0000
2010-11-05 16:20:08.585,1.0001,0.0000
2010-11-05 16:20:10.635,1.0001,0.0000
2010-11-05 16:20:12.681,1.0001,0.0000
2010-11-05 16:20:14.731,1.0001,0.0000
2010-11-05 16:20:16.778,1.0001,0.0000
2010-11-05 16:20:18.825,1.0001,0.0000
2010-11-05 16:20:20.875,1.0001,0.0000
2010-11-05 16:20:22.921,1.0001,0.0000
2010-11-05 16:20:24.971,1.0001,0.0000
2010-11-05 16:20:27.018,1.0001,0.0000
2010-11-05 16:20:29.065,1.0001,0.0000
2010-11-05 16:20:31.115,1.0001,0.0000
2010-11-05 16:20:33.161,1.0001,0.0000
2010-11-05 16:20:35.211,1.0001,0.0000
2010-11-05 16:20:37.258,1.0001,0.0000
2010-11-05 16:20:39.305,1.0001,0.0000
2010-11-05 16:20:41.355,1.0001,0.0000
2010-11-05 16:20:43.401,1.0001,0.0000
2010-11-05 16:20:45.451,1.0001,0.0000
2010-11-05 16:20:47.498,1.0001,0.0000
2010-11-05 16:20:49.545,1.0001,0.0000
2010-11-05 16:20:51.595,1.0001,0.0000
2010-11-05 16:20:53.641,1.0001,0.0000
2010-11-05 16:20:55.691,1.0001,0.0000
2010-11-05 16:20:57.738,1.0001,0.0000
2010-11-05 16:20:59.785,1.0001,0.0000
2010-11-05 16:21:01.835,1.0001,0.0000
2010-11-05 16:21:03.881,1.0001,0.0000
2010-11-05 16:21:05.931,1.0001,0.0000
2010-11-05 16:21:07.978,1.0001,0.0000
2010-11-05 16:21:10.025,1.0001,0.0000
2010-11-05 16:21:12.075,1.0001,0.0000
2010-11-05 16:21:14.121,1.0001,0.0000
2010-11-05 16:21:16.171,1.0001,0.0000
2010-11-05 16:21:18.218,1.0001,0.0000
2010-11-05 16:21:20.265,1.0001,0.0000
2010-11-05 16:21:22.315,1.0001,0.0000
2010-11-05 16:21:24.361,1.0001,0.0000
2010-11-05 16:21:26.408,1.0001,0.0000
2010-11-05 16:21:28.458,1.0001,0.0000
2010-11-05 16:21:30.505,1.0001,0.0000
2010-11-05 16:21:32.555,1.0001,0.0000
2010-11-05 16:21:34.601,1.0001,0.0000
2010-11-05 16:21:36.648,1.0001,0.0000
2010-11-05 16:21:38.698,1.0001,0.0000
2010-11-05 16:21:40.745,1.0001,0.0000
2010-11-05 16:21:42.795,1.0001,0.0000
2010-11-05 16:21:44.841,1.0001,0.0000
2010-11-05 16:21:46.888,1.0001,0.0000
2010-11-05 16:21:48.938,1.0001,0.0000
2010-11-05 16:21:50.985,1.0001,0.0000
2010-11-05 16:21:53.035,1.0001,0.0000
2010-11-05 16:21:55.081,1.0001,0.0000
2010-11-05 16:21:57.128,1.0001,0.0000
2010-11-05 16:21:59.178,1.0001,0.0000
2010-11-05 16:22:01.225,1.0001,0.0000
2010-11-05 16:22:03.275,1.0001,0.0000
2010-11-05 16:22:05.321,1.0001,0.0000
2010-11-05 16:22:07.368,1.0001,0.0000
2010-11-05 16:22:09.418,1.0001,0.0000
2010-11-05 16:22:11.465,5.0095,0.0141
2010-11-05 16:22:13.515,1.0001,0.0000
2010-11-05 16:22:15.561,1.0001,0.0000
2010-11-05 16:22:17.608,1.0001,0.0000
2010-11-05 16:22:19.658,1.0001,0.0000
2010-11-05 16:22:21.705,1.0001,0.0000
2010-11-05 16:22:23.755,1.0001,0.0000
2010-11-05 16:22:25.801,1.0001,0.0000
2010-11-05 16:22:27.848,1.0001,0.0000
2010-11-05 16:22:29.898,1.0001,0.0000
2010-11-05 16:22:31.945,1.0001,0.0000
2010-11-05 16:22:33.995,1.0001,0.0000
2010-11-05 16:22:36.041,1.0001,0.0000
2010-11-05 16:22:38.088,1.0001,0.0000
2010-11-05 16:22:40.138,1.0001,0.0000
2010-11-05 16:22:42.185,1.0001,0.0000
2010-11-05 16:22:44.235,1.0001,0.0000
2010-11-05 16:22:46.281,1.0001,0.0000
2010-11-05 16:22:48.328,1.0001,0.0000
2010-11-05 16:22:50.378,1.0001,0.0000
2010-11-05 16:22:52.425,1.0001,0.0000
2010-11-05 16:22:54.475,1.0001,0.0000
2010-11-05 16:22:56.521,1.0001,0.0000
2010-11-05 16:22:58.568,1.0001,0.0000
2010-11-05 16:23:00.618,1.0001,0.0000
2010-11-05 16:23:02.665,1.0001,0.0000
2010-11-05 16:23:04.715,1.0001,0.0000
2010-11-05 16:23:06.761,1.0001,0.0000
2010-11-05 16:23:08.808,1.0001,0.0000
2010-11-05 16:23:10.858,1.0001,0.0000
2010-11-05 16:23:12.905,1.0001,0.0000
2010-11-05 16:23:14.955,1.0001,0.0000
2010-11-05 16:23:17.001,1.0001,0.0000
2010-11-05 16:23:19.048,1.0001,0.0000
2010-11-05 16:23:21.098,1.0001,0.0000
2010-11-05 16:23:23.145,1.0001,0.0000
2010-11-05 16:23:25.195,1.0001,0.0000
2010-11-05 16:23:27.241,1.0001,0.0000
2010-11-05 16:23:29.288,1.0001,0.0000
2010-11-05 16:23:31.338,1.0001,0.0000
2010-11-05 16:23:33.385,1.0001,0.0000
2010-11-05 16:23:35.431,1.0001,0.0000
2010-11-05 16:23:37.481,1.0001,0.0000
2010-11-05 16:23:39.528,1.0001,0.0000
2010-11-05 16:23:41.575,1.0001,0.0000
2010-11-05 16:23:43.625,1.0001,0.0000
2010-11-05 16:23:45.671,1.0001,0.0000
2010-11-05 16:23:47.721,1.0001,0.0000
2010-11-05 16:23:49.768,1.0001,0.0000
2010-11-05 16:23:51.815,1.0001,0.0000
2010-11-05 16:23:53.865,1.0001,0.0000
2010-11-05 16:23:55.911,1.0001,0.0000
2010-11-05 16:23:57.961,1.0001,0.0000
2010-11-05 16:24:00.008,1.0001,0.0000
2010-11-05 16:24:02.055,1.0001,0.0000
2010-11-05 16:24:04.105,1.0001,0.0000
2010-11-05 16:24:06.151,1.0001,0.0000
2010-11-05 16:24:08.201,1.0001,0.0000
2010-11-05 16:24:10.248,1.0001,0.0000
2010-11-05 16:24:12.295,1.0001,0.0000
2010-11-05 16:24:14.345,1.0001,0.0000
2010-11-05 16:24:16.391,1.0001,0.0000
2010-11-05 16:24:18.441,1.0001,0.0000
2010-11-05 16:24:20.488,1.0001,0.0000
2010-11-05 16:24:22.535,1.0001,0.0000
2010-11-05 16:24:24.585,1.0001,0.0000
2010-11-05 16:24:26.631,1.0001,0.0000
2010-11-05 16:24:28.681,1.0001,0.0000
2010-11-05 16:24:30.728,1.0001,0.0000
2010-11-05 16:24:32.775,1.0001,0.0000
2010-11-05 16:24:34.825,1.0001,0.0000
2010-11-05 16:24:36.871,1.0001,0.0000
2010-11-05 16:24:38.921,1.0001,0.0000
2010-11-05 16:24:40.968,1.0001,0.0000
2010-11-05 16:24:43.015,1.0001,0.0000
2010-11-05 16:24:45.065,1.0001,0.0000
2010-11-05 16:24:47.111,1.0001,0.0000
2010-11-05 16:24:49.161,1.0001,0.0000
2010-11-05 16:24:51.208,1.0001,0.0000
2010-11-05 16:24:53.255,1.0001,0.0000
2010-11-05 16:24:55.305,1.0001,0.0000
2010-11-05 16:24:57.351,1.0001,0.0000
2010-11-05 16:24:59.401,1.0001,0.0000
2010-11-05 16:25:01.448,1.0001,0.0000
2010-11-05 16:25:03.495,1.0001,0.0000
2010-11-05 16:25:05.545,1.0001,0.0000
2010-11-05 16:25:07.591,1.0001,0.0000
2010-11-05 16:25:09.641,1.0001,0.0000
2010-11-05 16:25:11.688,1.0001,0.0000
2010-11-05 16:25:13.735,1.0001,0.0000
2010-11-05 16:25:15.785,1.0001,0.0000
2010-11-05 16:25:17.831,1.0001,0.0000
2010-11-05 16:25:19.878,1.0001,0.0000
2010-11-05 16:25:21.928,1.0001,0.0000
2010-11-05 16:25:23.975,1.0001,0.0000
2010-11-05 16:25:26.025,1.0001,0.0000
2010-11-05 16:25:28.071,100.0000,0.0000
2010-11-05 16:25:30.118,1.0001,0.0000
2010-11-05 16:25:32.168,100.0000,0.0000
2010-11-05 16:25:34.215,1.0001,0.0000
2010-11-05 16:25:36.265,1.0001,0.0000
2010-11-05 16:25:38.311,1.0001,0.0000
2010-11-05 16:25:40.358,1.0001,0.0000
2010-11-05 16:25:42.408,1.0001,0.0000
2010-11-05 16:25:44.455,1.0001,0.0000
2010-11-05 16:25:46.505,1.0001,0.0000
2010-11-05 16:25:48.551,100.0000,0.0000
2010-11-05 16:25:50.598,100.0000,0.0000
2010-11-05 16:25:52.648,100.0000,0.0000
2010-11-05 16:25:54.695,1.0001,0.0000
2010-11-05 16:25:56.745,100.0000,0.0000
2010-11-05 16:25:58.791,1.0001,0.0000
2010-11-05 16:26:00.838,72.9864,0.0000
2010-11-05 16:26:02.888,100.0000,0.0000
2010-11-05 16:26:04.935,100.0000,0.0000
2010-11-05 16:26:06.985,100.0000,0.0000
2010-11-05 16:26:09.031,100.0000,0.0000
2010-11-05 16:26:11.078,100.0000,0.0000
2010-11-05 16:26:13.128,100.0000,0.0000
2010-11-05 16:26:15.175,100.0000,0.0000
2010-11-05 16:26:17.225,100.0000,0.0000
2010-11-05 16:26:19.271,100.0000,0.0000
2010-11-05 16:26:21.318,100.0000,0.0000
2010-11-05 16:26:23.368,1.0001,0.0000
2010-11-05 16:26:25.415,1.0001,0.0000
2010-11-05 16:26:27.465,100.0000,0.0000
2010-11-05 16:26:29.511,100.0000,0.0000
2010-11-05 16:26:31.558,100.0000,0.0000
2010-11-05 16:26:33.608,100.0000,0.0000
2010-11-05 16:26:35.655,100.0000,0.0000
2010-11-05 16:26:37.705,100.0000,0.0000
2010-11-05 16:26:39.751,100.0000,0.0000
2010-11-05 16:26:41.798,100.0000,0.0000
2010-11-05 16:26:43.848,100.0000,0.0000
2010-11-05 16:26:45.895,100.0000,0.0000
2010-11-05 16:26:47.945,100.0000,0.0000
2010-11-05 16:26:49.991,100.0000,0.0000
2010-11-05 16:26:52.038,100.0000,0.0000
2010-11-05 16:26:54.085,100.0000,0.0000
2010-11-05 16:26:56.135,100.0000,0.0000
2010-11-05 16:26:58.181,100.0000,0.0000
2010-11-05 16:27:00.231,100.0000,0.0000
2010-11-05 16:27:02.278,100.0000,0.0000
2010-11-05 16:27:04.325,100.0000,0.0000
2010-11-05 16:27:06.375,100.0000,0.0000
2010-11-05 16:27:08.421,1.0001,0.0000
2010-11-05 16:27:10.471,100.0000,0.0000
2010-11-05 16:27:12.518,100.0000,0.0000
2010-11-05 16:27:14.565,100.0000,0.0000
2010-11-05 16:27:16.615,100.0000,0.0000
2010-11-05 16:27:18.661,100.0000,0.0000
2010-11-05 16:27:20.711,75.2247,0.0000
2010-11-05 16:27:22.758,100.0000,0.0000
2010-11-05 16:27:24.805,100.0000,0.0000
2010-11-05 16:27:26.855,53.2985,0.0000
2010-11-05 16:27:28.901,100.0000,0.0000
2010-11-05 16:27:30.951,75.2247,0.0000
2010-11-05 16:27:32.998,75.2247,0.0000
2010-11-05 16:27:35.045,100.0000,0.0000
2010-11-05 16:27:37.095,75.2247,0.0000
2010-11-05 16:27:39.141,18.9094,0.0000
2010-11-05 16:27:41.191,75.2247,0.0000
2010-11-05 16:27:43.238,40.3805,0.0000
2010-11-05 16:27:45.285,100.0000,0.0000
2010-11-05 16:27:47.335,34.4894,0.0000
2010-11-05 16:27:49.381,53.2985,0.0000
2010-11-05 16:27:51.431,40.3805,0.0000
2010-11-05 16:27:53.478,53.2985,0.0000
2010-11-05 16:27:55.525,40.3805,0.0000
2010-11-05 16:27:57.575,27.6817,0.0000
2010-11-05 16:27:59.621,53.2985,0.0000
2010-11-05 16:28:01.671,22.1938,0.0000
2010-11-05 16:28:03.718,30.0289,0.0000
2010-11-05 16:28:05.765,30.0289,0.0000
2010-11-05 16:28:07.815,25.0406,0.0000
2010-11-05 16:28:09.861,27.6817,0.0000
2010-11-05 16:28:11.911,34.6771,0.0000
2010-11-05 16:28:13.958,26.1725,0.0000
2010-11-05 16:28:16.005,26.1725,0.0000
2010-11-05 16:28:18.055,30.8263,0.0000
2010-11-05 16:28:20.101,23.3624,0.0000
2010-11-05 16:28:22.151,28.5937,0.0000
2010-11-05 16:28:24.198,21.4499,0.0000
2010-11-05 16:28:26.245,24.0642,0.0000
2010-11-05 16:28:28.295,23.3624,0.0000
2010-11-05 16:28:30.341,20.3111,0.0000
2010-11-05 16:28:32.388,20.5021,0.0000
2010-11-05 16:28:34.438,17.7891,0.0000
2010-11-05 16:28:36.485,18.9456,0.0000
2010-11-05 16:28:38.535,18.9456,0.0000
2010-11-05 16:28:40.581,18.9497,0.0000
2010-11-05 16:28:42.628,18.9456,0.0000
2010-11-05 16:28:44.678,17.7891,0.0000
2010-11-05 16:28:46.725,17.7891,0.0000
2010-11-05 16:28:48.775,18.9456,0.0000
2010-11-05 16:28:50.821,18.9456,0.0000
2010-11-05 16:28:52.868,16.6594,0.0000
2010-11-05 16:28:54.918,18.9456,0.0000
2010-11-05 16:28:56.965,14.3838,0.0000
2010-11-05 16:28:59.015,17.6461,0.0000
2010-11-05 16:29:01.061,15.2175,0.0000
2010-11-05 16:29:03.108,15.8708,0.0000
2010-11-05 16:29:05.158,14.8453,0.0000
2010-11-05 16:29:07.205,15.2175,0.0000
2010-11-05 16:29:09.255,15.2175,0.0000
2010-11-05 16:29:11.301,15.8708,0.0000
2010-11-05 16:29:13.348,16.1446,0.0000
2010-11-05 16:29:15.398,15.8708,0.0000
2010-11-05 16:29:17.445,17.0665,0.0000
2010-11-05 16:29:19.495,17.0665,0.0000
2010-11-05 16:29:21.541,17.9992,0.0000
2010-11-05 16:29:23.588,17.9992,0.0000
2010-11-05 16:29:25.638,16.5672,0.0000
2010-11-05 16:29:27.685,17.2205,0.0000
2010-11-05 16:29:29.735,16.3732,0.0000
2010-11-05 16:29:31.781,17.2205,0.0000
2010-11-05 16:29:33.828,17.2205,0.0000
2010-11-05 16:29:35.878,15.7851,0.0000
2010-11-05 16:29:37.925,17.2205,0.0000
2010-11-05 16:29:39.975,16.3732,0.0000
2010-11-05 16:29:42.021,15.5255,0.0000
2010-11-05 16:29:44.068,14.6615,0.0000
2010-11-05 16:29:46.118,14.6615,0.0000
2010-11-05 16:29:48.165,15.5255,0.0000
2010-11-05 16:29:50.215,14.6615,0.0000
2010-11-05 16:29:52.261,13.7485,0.0000
2010-11-05 16:29:54.308,14.6615,0.0000
2010-11-05 16:29:56.358,14.5284,0.0000
2010-11-05 16:29:58.405,13.3117,0.0000
2010-11-05 16:30:00.455,13.3117,0.0000
2010-11-05 16:30:02.501,14.9938,0.0000
2010-11-05 16:30:04.548,14.5284,0.0000
2010-11-05 16:30:06.598,14.6615,0.0000
2010-11-05 16:30:08.645,13.7485,0.0000
2010-11-05 16:30:10.695,14.5284,0.0000
2010-11-05 16:30:12.741,14.1776,0.0000
2010-11-05 16:30:14.788,12.7767,0.0000
2010-11-05 16:30:16.838,14.1776,0.0000
2010-11-05 16:30:18.885,12.3581,0.0000
2010-11-05 16:30:20.935,14.1776,0.0000
2010-11-05 16:30:22.981,15.2175,0.0000
2010-11-05 16:30:25.028,14.6615,0.0000
2010-11-05 16:30:27.078,14.6615,0.0000
2010-11-05 16:30:29.125,12.3581,0.0000
2010-11-05 16:30:31.175,13.7579,0.0000
2010-11-05 16:30:33.221,15.5255,0.0000
2010-11-05 16:30:35.268,13.7579,0.0000
2010-11-05 16:30:37.318,14.2626,0.0000
2010-11-05 16:30:39.365,13.7579,0.0000
2010-11-05 16:30:41.411,14.9938,0.0000
2010-11-05 16:30:43.461,13.7485,0.0000
2010-11-05 16:30:45.508,14.6615,0.0000
2010-11-05 16:30:47.555,15.7851,0.0000
2010-11-05 16:30:49.605,14.5284,0.0000
2010-11-05 16:30:51.651,14.9938,0.0000
2010-11-05 16:30:53.701,16.3732,0.0000
2010-11-05 16:30:55.748,17.0665,0.0000
2010-11-05 16:30:57.795,17.9992,0.0000
2010-11-05 16:30:59.845,17.0665,0.0000
2010-11-05 16:31:01.891,18.9530,0.0000
2010-11-05 16:31:03.941,17.9992,0.0000
2010-11-05 16:31:05.988,17.2205,0.0000
2010-11-05 16:31:08.035,18.9557,0.0000
2010-11-05 16:31:10.085,18.1464,0.0000
2010-11-05 16:31:12.131,18.1464,0.0000
2010-11-05 16:31:14.181,16.5672,0.0000
2010-11-05 16:31:16.228,16.5672,0.0000
2010-11-05 16:31:18.275,17.2205,0.0000
2010-11-05 16:31:20.325,16.5672,0.0000
2010-11-05 16:31:22.371,17.2205,0.0000
2010-11-05 16:31:24.421,17.2205,0.0000
2010-11-05 16:31:26.468,17.3514,0.0000
2010-11-05 16:31:28.515,20.9871,0.0000
2010-11-05 16:31:30.565,20.9871,0.0000
2010-11-05 16:31:32.611,18.9580,0.0000
2010-11-05 16:31:34.661,18.1464,0.0000
2010-11-05 16:31:36.708,19.8672,0.0000
2010-11-05 16:31:38.755,19.8672,0.0000
2010-11-05 16:31:40.805,18.9599,0.0000
2010-11-05 16:31:42.851,18.1464,0.0000
2010-11-05 16:31:44.901,18.9599,0.0000
2010-11-05 16:31:46.948,18.0788,0.0000
2010-11-05 16:31:48.995,17.2205,0.0000
2010-11-05 16:31:51.045,17.0665,0.0000
2010-11-05 16:31:53.091,18.9557,0.0000
2010-11-05 16:31:55.141,17.2205,0.0000
2010-11-05 16:31:57.188,17.9992,0.0000
2010-11-05 16:31:59.235,17.9992,0.0000
2010-11-05 16:32:01.285,17.0665,0.0000
2010-11-05 16:32:03.331,15.2759,0.0000
2010-11-05 16:32:05.381,17.4642,0.0000
2010-11-05 16:32:07.428,17.3514,0.0000
2010-11-05 16:32:09.475,16.7339,0.0000
2010-11-05 16:32:11.525,18.1464,0.0000
2010-11-05 16:32:13.571,18.9599,0.0000
2010-11-05 16:32:15.621,16.2000,0.0000
2010-11-05 16:32:17.668,17.3514,0.0000
2010-11-05 16:32:19.715,18.9580,0.0000
2010-11-05 16:32:21.765,18.0788,0.0000
2010-11-05 16:32:23.811,17.3514,0.0000
2010-11-05 16:32:25.858,18.0788,0.0000
2010-11-05 16:32:27.908,17.3514,0.0000
2010-11-05 16:32:29.955,18.1464,0.0000
2010-11-05 16:32:32.005,19.7991,0.0000
2010-11-05 16:32:34.051,19.8672,0.0000
2010-11-05 16:32:36.098,20.0445,0.0000
2010-11-05 16:32:38.148,20.0445,0.0000
2010-11-05 16:32:40.195,20.0445,0.0000
2010-11-05 16:32:42.245,17.9992,0.0000
2010-11-05 16:32:44.291,20.9871,0.0000
2010-11-05 16:32:46.338,22.4186,0.0000
2010-11-05 16:32:48.388,18.9580,0.0000
2010-11-05 16:32:50.435,18.9580,0.0000
2010-11-05 16:32:52.485,17.0665,0.0000
2010-11-05 16:32:54.531,16.5672,0.0000
2010-11-05 16:32:56.578,16.0074,0.0000
2010-11-05 16:32:58.628,16.5672,0.0000
2010-11-05 16:33:00.675,15.2759,0.0000
2010-11-05 16:33:02.725,15.5191,0.0000
2010-11-05 16:33:04.771,16.7339,0.0000
2010-11-05 16:33:06.818,16.0074,0.0000
2010-11-05 16:33:08.868,15.5191,0.0000
2010-11-05 16:33:10.915,15.0868,0.0000
2010-11-05 16:33:12.965,15.0868,0.0000
2010-11-05 16:33:15.011,14.8277,0.0000
2010-11-05 16:33:17.058,15.0868,0.0000
2010-11-05 16:33:19.108,14.0661,0.0000
2010-11-05 16:33:21.155,15.7311,0.0000
2010-11-05 16:33:23.205,15.0868,0.0000
2010-11-05 16:33:25.251,14.0661,0.0000
2010-11-05 16:33:27.298,14.0661,0.0000
2010-11-05 16:33:29.348,16.2000,0.0000
2010-11-05 16:33:31.395,15.0868,0.0000
2010-11-05 16:33:33.445,16.2000,0.0000
2010-11-05 16:33:35.491,15.5191,0.0000
2010-11-05 16:33:37.538,13.7414,0.0000
2010-11-05 16:33:39.588,13.7414,0.0000
2010-11-05 16:33:41.635,14.8277,0.0000
2010-11-05 16:33:43.685,14.4276,0.0000
2010-11-05 16:33:45.731,13.4012,0.0000
2010-11-05 16:33:47.778,14.0275,0.0000
2010-11-05 16:33:49.828,14.3485,0.0000
2010-11-05 16:33:51.875,12.1085,0.0000
2010-11-05 16:33:53.925,11.6118,0.0000
2010-11-05 16:33:55.971,10.4714,0.0000
2010-11-05 16:33:58.018,10.7302,0.0000
2010-11-05 16:34:00.065,11.0082,0.0000
2010-11-05 16:34:02.115,11.6118,0.0000
2010-11-05 16:34:04.161,13.7359,0.0000
2010-11-05 16:34:06.211,14.3485,0.0000
2010-11-05 16:34:08.258,13.7359,0.0000
2010-11-05 16:34:10.305,14.9384,0.0000
2010-11-05 16:34:12.355,14.5973,0.0000
2010-11-05 16:34:14.401,14.9384,0.0000
2010-11-05 16:34:16.451,14.5973,0.0000
2010-11-05 16:34:18.498,15.1506,0.0000
2010-11-05 16:34:20.545,14.9384,0.0000
2010-11-05 16:34:22.595,14.0275,0.0000
2010-11-05 16:34:24.641,13.4317,0.0000
2010-11-05 16:34:26.691,13.0883,0.0000
2010-11-05 16:34:28.738,12.1085,0.0000
2010-11-05 16:34:30.785,11.8463,0.0000
2010-11-05 16:34:32.835,14.3485,0.0000
2010-11-05 16:34:34.881,14.0275,0.0000
2010-11-05 16:34:36.931,14.2848,0.0000
2010-11-05 16:34:38.978,14.5973,0.0000
2010-11-05 16:34:41.025,14.2848,0.0000
2010-11-05 16:34:43.075,13.7314,0.0000
2010-11-05 16:34:45.121,14.2848,0.0000
2010-11-05 16:34:47.171,14.5973,0.0000
2010-11-05 16:34:49.218,14.5973,0.0000
2010-11-05 16:34:51.265,14.8188,0.0000
2010-11-05 16:34:53.315,14.2848,0.0000
2010-11-05 16:34:55.361,14.2848,0.0000
2010-11-05 16:34:57.411,14.2848,0.0000
2010-11-05 16:34:59.458,14.5973,0.0000
2010-11-05 16:35:01.505,13.9961,0.0000
2010-11-05 16:35:03.555,13.1497,0.0000
2010-11-05 16:35:05.601,13.7314,0.0000
2010-11-05 16:35:07.651,13.7314,0.0000
2010-11-05 16:35:09.698,14.0275,0.0000
2010-11-05 16:35:11.745,12.8864,0.0000
2010-11-05 16:35:13.795,13.4317,0.0000
2010-11-05 16:35:15.841,13.4565,0.0000
2010-11-05 16:35:17.891,13.7314,0.0000
2010-11-05 16:35:19.938,13.1497,0.0000
2010-11-05 16:35:21.985,13.7314,0.0000
2010-11-05 16:35:24.035,13.7314,0.0000
2010-11-05 16:35:26.081,15.3405,0.0000
2010-11-05 16:35:28.131,14.5141,0.0000
2010-11-05 16:35:30.178,14.2323,0.0000
2010-11-05 16:35:32.225,13.9961,0.0000
2010-11-05 16:35:34.275,12.8864,0.0000
2010-11-05 16:35:36.321,13.1997,0.0000
2010-11-05 16:35:38.371,12.8864,0.0000
2010-11-05 16:35:40.418,13.4565,0.0000
2010-11-05 16:35:42.465,13.7278,0.0000
2010-11-05 16:35:44.515,13.1997,0.0000
2010-11-05 16:35:46.561,13.4565,0.0000
2010-11-05 16:35:48.611,13.4565,0.0000
2010-11-05 16:35:50.658,13.4565,0.0000
2010-11-05 16:35:52.705,13.1997,0.0000
2010-11-05 16:35:54.755,13.1997,0.0000
2010-11-05 16:35:56.801,13.1997,0.0000
2010-11-05 16:35:58.851,12.6391,0.0000
2010-11-05 16:36:00.898,13.1997,0.0000
2010-11-05 16:36:02.945,13.4769,0.0000
2010-11-05 16:36:04.995,13.4565,0.0000
2010-11-05 16:36:07.041,13.7278,0.0000
2010-11-05 16:36:09.088,13.1997,0.0000
2010-11-05 16:36:11.138,13.4769,0.0000
2010-11-05 16:36:13.185,12.9586,0.0000
2010-11-05 16:36:15.235,12.6391,0.0000
2010-11-05 16:36:17.281,12.6391,0.0000
2010-11-05 16:36:19.328,12.1843,0.0000
2010-11-05 16:36:21.378,12.9586,0.0000
2010-11-05 16:36:23.425,12.4056,0.0000
2010-11-05 16:36:25.475,12.4056,0.0000
2010-11-05 16:36:27.521,12.4056,0.0000
2010-11-05 16:36:29.568,12.4056,0.0000
2010-11-05 16:36:31.618,12.4056,0.0000
2010-11-05 16:36:33.665,12.6391,0.0000
2010-11-05 16:36:35.715,12.9586,0.0000
2010-11-05 16:36:37.761,12.4056,0.0000
2010-11-05 16:36:39.808,13.9701,0.0000
2010-11-05 16:36:41.858,13.2412,0.0000
2010-11-05 16:36:43.905,11.8056,0.0000
2010-11-05 16:36:45.955,12.4056,0.0000
2010-11-05 16:36:48.001,13.9701,0.0000
2010-11-05 16:36:50.048,12.6391,0.0000
2010-11-05 16:36:52.098,14.1884,0.0000
2010-11-05 16:36:54.145,14.4449,0.0000
2010-11-05 16:36:56.195,14.1884,0.0000
2010-11-05 16:36:58.241,13.0189,0.0000
2010-11-05 16:37:00.288,12.9586,0.0000
2010-11-05 16:37:02.338,12.7312,0.0000
2010-11-05 16:37:04.385,12.7312,0.0000
2010-11-05 16:37:06.435,13.0189,0.0000
2010-11-05 16:37:08.481,13.2412,0.0000
2010-11-05 16:37:10.528,13.2412,0.0000
2010-11-05 16:37:12.578,12.4056,0.0000
2010-11-05 16:37:14.625,12.7312,0.0000
2010-11-05 16:37:16.675,11.9741,0.0000
2010-11-05 16:37:18.721,11.5904,0.0000
2010-11-05 16:37:20.768,11.3856,0.0000
2010-11-05 16:37:22.818,10.9366,0.0000
2010-11-05 16:37:24.865,10.2120,0.0000
2010-11-05 16:37:26.915,10.2120,0.0000
2010-11-05 16:37:28.961,10.0231,0.0000
2010-11-05 16:37:31.008,9.2350,0.0000
2010-11-05 16:37:33.058,9.2350,0.0000
2010-11-05 16:37:35.105,9.2350,0.0000
2010-11-05 16:37:37.155,10.0231,0.0000
2010-11-05 16:37:39.201,9.2350,0.0000
2010-11-05 16:37:41.248,9.0707,0.0000
2010-11-05 16:37:43.298,10.0231,0.0000
2010-11-05 16:37:45.345,9.0707,0.0000
2010-11-05 16:37:47.391,10.7377,0.0000
2010-11-05 16:37:49.441,11.3856,0.0000
2010-11-05 16:37:51.488,11.7741,0.0000
2010-11-05 16:37:53.535,10.7377,0.0000
2010-11-05 16:37:55.585,11.9741,0.0000
2010-11-05 16:37:57.631,12.3103,0.0000
2010-11-05 16:37:59.681,11.7741,0.0000
2010-11-05 16:38:01.728,12.5155,0.0000
2010-11-05 16:38:03.775,12.5155,0.0000
2010-11-05 16:38:05.825,12.5155,0.0000
2010-11-05 16:38:07.871,12.7312,0.0000
2010-11-05 16:38:09.921,11.7741,0.0000
2010-11-05 16:38:11.968,12.4056,0.0000
2010-11-05 16:38:14.015,12.9586,0.0000
2010-11-05 16:38:16.065,12.6391,0.0000
2010-11-05 16:38:18.111,12.8864,0.0000
2010-11-05 16:38:20.161,12.9586,0.0000
2010-11-05 16:38:22.208,11.8056,0.0000
2010-11-05 16:38:24.255,12.6391,0.0000
2010-11-05 16:38:26.305,11.3666,0.0000
2010-11-05 16:38:28.351,11.5996,0.0000
2010-11-05 16:38:30.401,12.2726,0.0000
2010-11-05 16:38:32.448,12.9586,0.0000
2010-11-05 16:38:34.495,12.4056,0.0000
2010-11-05 16:38:36.545,12.4056,0.0000
2010-11-05 16:38:38.591,12.4056,0.0000
